Area,Item,Year,hect,average_rain_fall_mm_per_year,avg_temp,hg/ha_yield
Pakistan,Soybeans,1994,2357894,494,18.78,8011
Pakistan,Soybeans,1994,2357894,494,22.93,8011
Pakistan,Sweet potatoes,1994,1528789,494,24.78,99148
Pakistan,Sweet potatoes,1994,1528789,494,22.93,99148
Pakistan,Sweet potatoes,1994,1528789,494,26.87,99148
Pakistan,Sweet potatoes,1994,1528789,494,22.93,99148
Pakistan,Sweet potatoes,1994,1528789,494,26.36,99148
Pakistan,Sweet potatoes,1994,1528789,494,24.78,99148
Pakistan,Sweet potatoes,1994,1528789,494,26.13,99148
Pakistan,Sweet potatoes,1994,1528789,494,18.78,99148
Pakistan,Sweet potatoes,1994,1528789,494,22.93,99148
Pakistan,Wheat,1994,2578945,494,24.78,18935
Pakistan,Wheat,1994,2578945,494,22.93,18935
Pakistan,Wheat,1994,2578945,494,26.87,18935
Pakistan,Wheat,1994,2578945,494,22.93,18935
Pakistan,Wheat,1994,2578945,494,26.36,18935
Pakistan,Wheat,1994,2578945,494,24.78,18935
Pakistan,Wheat,1994,2578945,494,26.13,18935
Pakistan,Wheat,1994,2578945,494,18.78,18935
Pakistan,Wheat,1994,2578945,494,22.93,18935
Pakistan,Maize,1995,3157142,494,24.58,16908
Pakistan,Maize,1995,3157142,494,22.61,16908
Pakistan,Maize,1995,3157142,494,27.11,16908
Pakistan,Maize,1995,3157142,494,22.61,16908
Pakistan,Maize,1995,3157142,494,26.63,16908
Pakistan,Maize,1995,3157142,494,24.58,16908
Pakistan,Maize,1995,3157142,494,26.09,16908
Pakistan,Maize,1995,3157142,494,18.68,16908
Pakistan,Maize,1995,3157142,494,22.61,16908
Pakistan,Potatoes,1995,2578948,494,24.58,139418
Pakistan,Potatoes,1995,2578948,494,22.61,139418
Pakistan,Potatoes,1995,2578948,494,27.11,139418
Pakistan,Potatoes,1995,2578948,494,22.61,139418
Pakistan,Potatoes,1995,2578948,494,26.63,139418
Pakistan,Potatoes,1995,2578948,494,24.58,139418
Pakistan,Potatoes,1995,2578948,494,26.09,139418
Pakistan,Potatoes,1995,2578948,494,18.68,139418
Pakistan,Potatoes,1995,2578948,494,22.61,139418
Pakistan,"Rice, paddy",1995,4578957,494,24.58,27522
Pakistan,"Rice, paddy",1995,4578957,494,22.61,27522
Pakistan,"Rice, paddy",1995,4578957,494,27.11,27522
Pakistan,"Rice, paddy",1995,4578957,494,22.61,27522
Pakistan,"Rice, paddy",1995,4578957,494,26.63,27522
Pakistan,"Rice, paddy",1995,4578957,494,24.58,27522
Pakistan,"Rice, paddy",1995,4578957,494,26.09,27522
Pakistan,"Rice, paddy",1995,4578957,494,18.68,27522
Pakistan,"Rice, paddy",1995,4578957,494,22.61,27522
Pakistan,Sorghum,1995,3257894,494,24.58,6099
Pakistan,Sorghum,1995,3257894,494,22.61,6099
Pakistan,Sorghum,1995,3257894,494,27.11,6099
Pakistan,Sorghum,1995,3257894,494,22.61,6099
Pakistan,Sorghum,1995,3257894,494,26.63,6099
Pakistan,Sorghum,1995,3257894,494,24.58,6099
Pakistan,Sorghum,1995,3257894,494,26.09,6099
Pakistan,Sorghum,1995,3257894,494,18.68,6099
Pakistan,Sorghum,1995,3257894,494,22.61,6099
Pakistan,Soybeans,1995,2357894,494,24.58,12021
Pakistan,Soybeans,1995,2357894,494,22.61,12021
Pakistan,Soybeans,1995,2357894,494,27.11,12021
Pakistan,Soybeans,1995,2357894,494,22.61,12021
Pakistan,Soybeans,1995,2357894,494,26.63,12021
Pakistan,Soybeans,1995,2357894,494,24.58,12021
Pakistan,Soybeans,1995,2357894,494,26.09,12021
Pakistan,Soybeans,1995,2357894,494,18.68,12021
Pakistan,Soybeans,1995,2357894,494,22.61,12021
Pakistan,Sweet potatoes,1995,1528789,494,24.58,100688
Pakistan,Sweet potatoes,1995,1528789,494,22.61,100688
Pakistan,Sweet potatoes,1995,1528789,494,27.11,100688
Pakistan,Sweet potatoes,1995,1528789,494,22.61,100688
Pakistan,Sweet potatoes,1995,1528789,494,26.63,100688
Pakistan,Sweet potatoes,1995,1528789,494,24.58,100688
Pakistan,Sweet potatoes,1995,1528789,494,26.09,100688
Pakistan,Sweet potatoes,1995,1528789,494,18.68,100688
Pakistan,Sweet potatoes,1995,1528789,494,22.61,100688
Pakistan,Wheat,1995,2578945,494,24.58,20811
Pakistan,Wheat,1995,2578945,494,22.61,20811
Pakistan,Wheat,1995,2578945,494,27.11,20811
Pakistan,Wheat,1995,2578945,494,22.61,20811
Pakistan,Wheat,1995,2578945,494,26.63,20811
Pakistan,Wheat,1995,2578945,494,24.58,20811
Pakistan,Wheat,1995,2578945,494,26.09,20811
Pakistan,Wheat,1995,2578945,494,18.68,20811
Pakistan,Wheat,1995,2578945,494,22.61,20811
Pakistan,Maize,1996,3157142,494,24.43,15884
Pakistan,Maize,1996,3157142,494,22.61,15884
Pakistan,Maize,1996,3157142,494,27.17,15884
Pakistan,Maize,1996,3157142,494,22.61,15884
Pakistan,Maize,1996,3157142,494,26.5,15884
Pakistan,Maize,1996,3157142,494,24.43,15884
Pakistan,Maize,1996,3157142,494,25.92,15884
Pakistan,Maize,1996,3157142,494,18.72,15884
Pakistan,Maize,1996,3157142,494,22.61,15884
Pakistan,Potatoes,1996,2578948,494,24.43,134795
Pakistan,Potatoes,1996,2578948,494,22.61,134795
Pakistan,Potatoes,1996,2578948,494,27.17,134795
Pakistan,Potatoes,1996,2578948,494,22.61,134795
Pakistan,Potatoes,1996,2578948,494,26.5,134795
Pakistan,Potatoes,1996,2578948,494,24.43,134795
Pakistan,Potatoes,1996,2578948,494,25.92,134795
Pakistan,Potatoes,1996,2578948,494,18.72,134795
Pakistan,Potatoes,1996,2578948,494,22.61,134795
Pakistan,"Rice, paddy",1996,4578957,494,24.43,28685
Pakistan,"Rice, paddy",1996,4578957,494,22.61,28685
Pakistan,"Rice, paddy",1996,4578957,494,27.17,28685
Pakistan,"Rice, paddy",1996,4578957,494,22.61,28685
Pakistan,"Rice, paddy",1996,4578957,494,26.5,28685
Pakistan,"Rice, paddy",1996,4578957,494,24.43,28685
Pakistan,"Rice, paddy",1996,4578957,494,25.92,28685
Pakistan,"Rice, paddy",1996,4578957,494,18.72,28685
Pakistan,"Rice, paddy",1996,4578957,494,22.61,28685
Pakistan,Sorghum,1996,3257894,494,24.43,5931
Pakistan,Sorghum,1996,3257894,494,22.61,5931
Pakistan,Sorghum,1996,3257894,494,27.17,5931
Pakistan,Sorghum,1996,3257894,494,22.61,5931
Pakistan,Sorghum,1996,3257894,494,26.5,5931
Pakistan,Sorghum,1996,3257894,494,24.43,5931
Pakistan,Sorghum,1996,3257894,494,25.92,5931
Pakistan,Sorghum,1996,3257894,494,18.72,5931
Pakistan,Sorghum,1996,3257894,494,22.61,5931
Pakistan,Soybeans,1996,2357894,494,24.43,12636
Pakistan,Soybeans,1996,2357894,494,22.61,12636
Pakistan,Soybeans,1996,2357894,494,27.17,12636
Pakistan,Soybeans,1996,2357894,494,22.61,12636
Pakistan,Soybeans,1996,2357894,494,26.5,12636
Pakistan,Soybeans,1996,2357894,494,24.43,12636
Pakistan,Soybeans,1996,2357894,494,25.92,12636
Pakistan,Soybeans,1996,2357894,494,18.72,12636
Pakistan,Soybeans,1996,2357894,494,22.61,12636
Pakistan,Sweet potatoes,1996,1528789,494,24.43,105177
Pakistan,Sweet potatoes,1996,1528789,494,22.61,105177
Pakistan,Sweet potatoes,1996,1528789,494,27.17,105177
Pakistan,Sweet potatoes,1996,1528789,494,22.61,105177
Pakistan,Sweet potatoes,1996,1528789,494,26.5,105177
Pakistan,Sweet potatoes,1996,1528789,494,24.43,105177
Pakistan,Sweet potatoes,1996,1528789,494,25.92,105177
Pakistan,Sweet potatoes,1996,1528789,494,18.72,105177
Pakistan,Sweet potatoes,1996,1528789,494,22.61,105177
Pakistan,Wheat,1996,2578945,494,24.43,20184
Pakistan,Wheat,1996,2578945,494,22.61,20184
Pakistan,Wheat,1996,2578945,494,27.17,20184
Pakistan,Wheat,1996,2578945,494,22.61,20184
Pakistan,Wheat,1996,2578945,494,26.5,20184
Pakistan,Wheat,1996,2578945,494,24.43,20184
Pakistan,Wheat,1996,2578945,494,25.92,20184
Pakistan,Wheat,1996,2578945,494,18.72,20184
Pakistan,Wheat,1996,2578945,494,22.61,20184
Pakistan,Maize,1997,3157142,494,23.76,16352
Pakistan,Maize,1997,3157142,494,22.14,16352
Pakistan,Maize,1997,3157142,494,26.82,16352
Pakistan,Maize,1997,3157142,494,22.14,16352
Pakistan,Maize,1997,3157142,494,26.29,16352
Pakistan,Maize,1997,3157142,494,23.76,16352
Pakistan,Maize,1997,3157142,494,25.16,16352
Pakistan,Maize,1997,3157142,494,18.62,16352
Pakistan,Maize,1997,3157142,494,22.14,16352
Pakistan,Potatoes,1997,2578948,494,23.76,112295
Pakistan,Potatoes,1997,2578948,494,22.14,112295
Pakistan,Potatoes,1997,2578948,494,26.82,112295
Pakistan,Potatoes,1997,2578948,494,22.14,112295
Pakistan,Potatoes,1997,2578948,494,26.29,112295
Pakistan,Potatoes,1997,2578948,494,23.76,112295
Pakistan,Potatoes,1997,2578948,494,25.16,112295
Pakistan,Potatoes,1997,2578948,494,18.62,112295
Pakistan,Potatoes,1997,2578948,494,22.14,112295
Pakistan,"Rice, paddy",1997,4578957,494,23.76,28048
Pakistan,"Rice, paddy",1997,4578957,494,22.14,28048
Pakistan,"Rice, paddy",1997,4578957,494,26.82,28048
Pakistan,"Rice, paddy",1997,4578957,494,22.14,28048
Pakistan,"Rice, paddy",1997,4578957,494,26.29,28048
Pakistan,"Rice, paddy",1997,4578957,494,23.76,28048
Pakistan,"Rice, paddy",1997,4578957,494,25.16,28048
Pakistan,"Rice, paddy",1997,4578957,494,18.62,28048
Pakistan,"Rice, paddy",1997,4578957,494,22.14,28048
Pakistan,Sorghum,1997,3257894,494,23.76,5926
Pakistan,Sorghum,1997,3257894,494,22.14,5926
Pakistan,Sorghum,1997,3257894,494,26.82,5926
Pakistan,Sorghum,1997,3257894,494,22.14,5926
Pakistan,Sorghum,1997,3257894,494,26.29,5926
Pakistan,Sorghum,1997,3257894,494,23.76,5926
Pakistan,Sorghum,1997,3257894,494,25.16,5926
Pakistan,Sorghum,1997,3257894,494,18.62,5926
Pakistan,Sorghum,1997,3257894,494,22.14,5926
Pakistan,Soybeans,1997,2357894,494,23.76,12942
Pakistan,Soybeans,1997,2357894,494,22.14,12942
Pakistan,Soybeans,1997,2357894,494,26.82,12942
Pakistan,Soybeans,1997,2357894,494,22.14,12942
Pakistan,Soybeans,1997,2357894,494,26.29,12942
Pakistan,Soybeans,1997,2357894,494,23.76,12942
Pakistan,Soybeans,1997,2357894,494,25.16,12942
Pakistan,Soybeans,1997,2357894,494,18.62,12942
Pakistan,Soybeans,1997,2357894,494,22.14,12942
Pakistan,Sweet potatoes,1997,1528789,494,23.76,104716
Pakistan,Sweet potatoes,1997,1528789,494,22.14,104716
Pakistan,Sweet potatoes,1997,1528789,494,26.82,104716
Pakistan,Sweet potatoes,1997,1528789,494,22.14,104716
Pakistan,Sweet potatoes,1997,1528789,494,26.29,104716
Pakistan,Sweet potatoes,1997,1528789,494,23.76,104716
Pakistan,Sweet potatoes,1997,1528789,494,25.16,104716
Pakistan,Sweet potatoes,1997,1528789,494,18.62,104716
Pakistan,Sweet potatoes,1997,1528789,494,22.14,104716
Pakistan,Wheat,1997,2578945,494,23.76,20533
Pakistan,Wheat,1997,2578945,494,22.14,20533
Pakistan,Wheat,1997,2578945,494,26.82,20533
Pakistan,Wheat,1997,2578945,494,22.14,20533
Pakistan,Wheat,1997,2578945,494,26.29,20533
Pakistan,Wheat,1997,2578945,494,23.76,20533
Pakistan,Wheat,1997,2578945,494,25.16,20533
Pakistan,Wheat,1997,2578945,494,18.62,20533
Pakistan,Wheat,1997,2578945,494,22.14,20533
Pakistan,Maize,1998,3157142,494,24.91,17853
Pakistan,Maize,1998,3157142,494,23.11,17853
Pakistan,Maize,1998,3157142,494,27.89,17853
Pakistan,Maize,1998,3157142,494,23.11,17853
Pakistan,Maize,1998,3157142,494,27.36,17853
Pakistan,Maize,1998,3157142,494,24.91,17853
Pakistan,Maize,1998,3157142,494,26.41,17853
Pakistan,Maize,1998,3157142,494,19.15,17853
Pakistan,Maize,1998,3157142,494,23.11,17853
Pakistan,Potatoes,1998,2578948,494,24.91,136186
Pakistan,Potatoes,1998,2578948,494,23.11,136186
Pakistan,Potatoes,1998,2578948,494,27.89,136186
Pakistan,Potatoes,1998,2578948,494,23.11,136186
Pakistan,Potatoes,1998,2578948,494,27.36,136186
Pakistan,Potatoes,1998,2578948,494,24.91,136186
Pakistan,Potatoes,1998,2578948,494,26.41,136186
Pakistan,Potatoes,1998,2578948,494,19.15,136186
Pakistan,Potatoes,1998,2578948,494,23.11,136186
Pakistan,"Rice, paddy",1998,4578957,494,24.91,28930
Pakistan,"Rice, paddy",1998,4578957,494,23.11,28930
Pakistan,"Rice, paddy",1998,4578957,494,27.89,28930
Pakistan,"Rice, paddy",1998,4578957,494,23.11,28930
Pakistan,"Rice, paddy",1998,4578957,494,27.36,28930
Pakistan,"Rice, paddy",1998,4578957,494,24.91,28930
Pakistan,"Rice, paddy",1998,4578957,494,26.41,28930
Pakistan,"Rice, paddy",1998,4578957,494,19.15,28930
Pakistan,"Rice, paddy",1998,4578957,494,23.11,28930
Pakistan,Sorghum,1998,3257894,494,24.91,5952
Pakistan,Sorghum,1998,3257894,494,23.11,5952
Pakistan,Sorghum,1998,3257894,494,27.89,5952
Pakistan,Sorghum,1998,3257894,494,23.11,5952
Pakistan,Sorghum,1998,3257894,494,27.36,5952
Pakistan,Sorghum,1998,3257894,494,24.91,5952
Pakistan,Sorghum,1998,3257894,494,26.41,5952
Pakistan,Sorghum,1998,3257894,494,19.15,5952
Pakistan,Sorghum,1998,3257894,494,23.11,5952
Pakistan,Soybeans,1998,2357894,494,24.91,12959
Pakistan,Soybeans,1998,2357894,494,23.11,12959
Pakistan,Soybeans,1998,2357894,494,27.89,12959
Pakistan,Soybeans,1998,2357894,494,23.11,12959
Pakistan,Soybeans,1998,2357894,494,27.36,12959
Pakistan,Soybeans,1998,2357894,494,24.91,12959
Pakistan,Soybeans,1998,2357894,494,26.41,12959
Pakistan,Soybeans,1998,2357894,494,19.15,12959
Pakistan,Soybeans,1998,2357894,494,23.11,12959
Pakistan,Sweet potatoes,1998,1528789,494,24.91,108413
Pakistan,Sweet potatoes,1998,1528789,494,23.11,108413
Pakistan,Sweet potatoes,1998,1528789,494,27.89,108413
Pakistan,Sweet potatoes,1998,1528789,494,23.11,108413
Pakistan,Sweet potatoes,1998,1528789,494,27.36,108413
Pakistan,Sweet potatoes,1998,1528789,494,24.91,108413
Pakistan,Sweet potatoes,1998,1528789,494,26.41,108413
Pakistan,Sweet potatoes,1998,1528789,494,19.15,108413
Pakistan,Sweet potatoes,1998,1528789,494,23.11,108413
Pakistan,Wheat,1998,2578945,494,24.91,22376
Pakistan,Wheat,1998,2578945,494,23.11,22376
Pakistan,Wheat,1998,2578945,494,27.89,22376
Pakistan,Wheat,1998,2578945,494,23.11,22376
Pakistan,Wheat,1998,2578945,494,27.36,22376
Pakistan,Wheat,1998,2578945,494,24.91,22376
Pakistan,Wheat,1998,2578945,494,26.41,22376
Pakistan,Wheat,1998,2578945,494,19.15,22376
Pakistan,Wheat,1998,2578945,494,23.11,22376
Pakistan,Maize,1999,3157142,494,25.5,17169
Pakistan,Maize,1999,3157142,494,23.8,17169
Pakistan,Maize,1999,3157142,494,27.54,17169
Pakistan,Maize,1999,3157142,494,23.8,17169
Pakistan,Maize,1999,3157142,494,27.14,17169
Pakistan,Maize,1999,3157142,494,25.5,17169
Pakistan,Maize,1999,3157142,494,26.8,17169
Pakistan,Maize,1999,3157142,494,19.84,17169
Pakistan,Maize,1999,3157142,494,23.8,17169
Pakistan,Potatoes,1999,2578948,494,25.5,165413
Pakistan,Potatoes,1999,2578948,494,23.8,165413
Pakistan,Potatoes,1999,2578948,494,27.54,165413
Pakistan,Potatoes,1999,2578948,494,23.8,165413
Pakistan,Potatoes,1999,2578948,494,27.14,165413
Pakistan,Potatoes,1999,2578948,494,25.5,165413
Pakistan,Potatoes,1999,2578948,494,26.8,165413
Pakistan,Potatoes,1999,2578948,494,19.84,165413
Pakistan,Potatoes,1999,2578948,494,23.8,165413
Pakistan,"Rice, paddy",1999,4578957,494,25.5,30744
Pakistan,"Rice, paddy",1999,4578957,494,23.8,30744
Pakistan,"Rice, paddy",1999,4578957,494,27.54,30744
Pakistan,"Rice, paddy",1999,4578957,494,23.8,30744
Pakistan,"Rice, paddy",1999,4578957,494,27.14,30744
Pakistan,"Rice, paddy",1999,4578957,494,25.5,30744
Pakistan,"Rice, paddy",1999,4578957,494,26.8,30744
Pakistan,"Rice, paddy",1999,4578957,494,19.84,30744
Pakistan,"Rice, paddy",1999,4578957,494,23.8,30744
Pakistan,Sorghum,1999,3257894,494,25.5,6167
Pakistan,Sorghum,1999,3257894,494,23.8,6167
Pakistan,Sorghum,1999,3257894,494,27.54,6167
Pakistan,Sorghum,1999,3257894,494,23.8,6167
Pakistan,Sorghum,1999,3257894,494,27.14,6167
Pakistan,Sorghum,1999,3257894,494,25.5,6167
Pakistan,Sorghum,1999,3257894,494,26.8,6167
Pakistan,Sorghum,1999,3257894,494,19.84,6167
Pakistan,Sorghum,1999,3257894,494,23.8,6167
Pakistan,Soybeans,1999,2357894,494,25.5,15078
Pakistan,Soybeans,1999,2357894,494,23.8,15078
Pakistan,Soybeans,1999,2357894,494,27.54,15078
Pakistan,Soybeans,1999,2357894,494,23.8,15078
Pakistan,Soybeans,1999,2357894,494,27.14,15078
Pakistan,Soybeans,1999,2357894,494,25.5,15078
Pakistan,Soybeans,1999,2357894,494,26.8,15078
Pakistan,Soybeans,1999,2357894,494,19.84,15078
Pakistan,Soybeans,1999,2357894,494,23.8,15078
Pakistan,Sweet potatoes,1999,1528789,494,25.5,112339
Pakistan,Sweet potatoes,1999,1528789,494,23.8,112339
Pakistan,Sweet potatoes,1999,1528789,494,27.54,112339
Pakistan,Sweet potatoes,1999,1528789,494,23.8,112339
Pakistan,Sweet potatoes,1999,1528789,494,27.14,112339
Pakistan,Sweet potatoes,1999,1528789,494,25.5,112339
Pakistan,Sweet potatoes,1999,1528789,494,26.8,112339
Pakistan,Sweet potatoes,1999,1528789,494,19.84,112339
Pakistan,Sweet potatoes,1999,1528789,494,23.8,112339
Pakistan,Wheat,1999,2578945,494,25.5,21698
Pakistan,Wheat,1999,2578945,494,23.8,21698
Pakistan,Wheat,1999,2578945,494,27.54,21698
Pakistan,Wheat,1999,2578945,494,23.8,21698
Pakistan,Wheat,1999,2578945,494,27.14,21698
Pakistan,Wheat,1999,2578945,494,25.5,21698
Pakistan,Wheat,1999,2578945,494,26.8,21698
Pakistan,Wheat,1999,2578945,494,19.84,21698
Pakistan,Wheat,1999,2578945,494,23.8,21698
Pakistan,Maize,2000,3157142,494,25.32,17086
Pakistan,Maize,2000,3157142,494,23.6,17086
Pakistan,Maize,2000,3157142,494,27.73,17086
Pakistan,Maize,2000,3157142,494,23.6,17086
Pakistan,Maize,2000,3157142,494,27.12,17086
Pakistan,Maize,2000,3157142,494,25.32,17086
Pakistan,Maize,2000,3157142,494,26.71,17086
Pakistan,Maize,2000,3157142,494,19.68,17086
Pakistan,Maize,2000,3157142,494,23.6,17086
Pakistan,Potatoes,2000,2578948,494,25.32,169078
Pakistan,Potatoes,2000,2578948,494,23.6,169078
Pakistan,Potatoes,2000,2578948,494,27.73,169078
Pakistan,Potatoes,2000,2578948,494,23.6,169078
Pakistan,Potatoes,2000,2578948,494,27.12,169078
Pakistan,Potatoes,2000,2578948,494,25.32,169078
Pakistan,Potatoes,2000,2578948,494,26.71,169078
Pakistan,Potatoes,2000,2578948,494,19.68,169078
Pakistan,Potatoes,2000,2578948,494,23.6,169078
Pakistan,"Rice, paddy",2000,4578957,494,25.32,30312
Pakistan,"Rice, paddy",2000,4578957,494,23.6,30312
Pakistan,"Rice, paddy",2000,4578957,494,27.73,30312
Pakistan,"Rice, paddy",2000,4578957,494,23.6,30312
Pakistan,"Rice, paddy",2000,4578957,494,27.12,30312
Pakistan,"Rice, paddy",2000,4578957,494,25.32,30312
Pakistan,"Rice, paddy",2000,4578957,494,26.71,30312
Pakistan,"Rice, paddy",2000,4578957,494,19.68,30312
Pakistan,"Rice, paddy",2000,4578957,494,23.6,30312
Pakistan,Sorghum,2000,3257894,494,25.32,6179
Pakistan,Sorghum,2000,3257894,494,23.6,6179
Pakistan,Sorghum,2000,3257894,494,27.73,6179
Pakistan,Sorghum,2000,3257894,494,23.6,6179
Pakistan,Sorghum,2000,3257894,494,27.12,6179
Pakistan,Sorghum,2000,3257894,494,25.32,6179
Pakistan,Sorghum,2000,3257894,494,26.71,6179
Pakistan,Sorghum,2000,3257894,494,19.68,6179
Pakistan,Sorghum,2000,3257894,494,23.6,6179
Pakistan,Soybeans,2000,2357894,494,25.32,12160
Pakistan,Soybeans,2000,2357894,494,23.6,12160
Pakistan,Soybeans,2000,2357894,494,27.73,12160
Pakistan,Soybeans,2000,2357894,494,23.6,12160
Pakistan,Soybeans,2000,2357894,494,27.12,12160
Pakistan,Soybeans,2000,2357894,494,25.32,12160
Pakistan,Soybeans,2000,2357894,494,26.71,12160
Pakistan,Soybeans,2000,2357894,494,19.68,12160
Pakistan,Soybeans,2000,2357894,494,23.6,12160
Pakistan,Sweet potatoes,2000,1528789,494,25.32,109771
Pakistan,Sweet potatoes,2000,1528789,494,23.6,109771
Pakistan,Sweet potatoes,2000,1528789,494,27.73,109771
Pakistan,Sweet potatoes,2000,1528789,494,23.6,109771
Pakistan,Sweet potatoes,2000,1528789,494,27.12,109771
Pakistan,Sweet potatoes,2000,1528789,494,25.32,109771
Pakistan,Sweet potatoes,2000,1528789,494,26.71,109771
Pakistan,Sweet potatoes,2000,1528789,494,19.68,109771
Pakistan,Sweet potatoes,2000,1528789,494,23.6,109771
Pakistan,Wheat,2000,2578945,494,25.32,24907
Pakistan,Wheat,2000,2578945,494,23.6,24907
Pakistan,Wheat,2000,2578945,494,27.73,24907
Pakistan,Wheat,2000,2578945,494,23.6,24907
Pakistan,Wheat,2000,2578945,494,27.12,24907
Pakistan,Wheat,2000,2578945,494,25.32,24907
Pakistan,Wheat,2000,2578945,494,26.71,24907
Pakistan,Wheat,2000,2578945,494,19.68,24907
Pakistan,Wheat,2000,2578945,494,23.6,24907
Pakistan,Maize,2001,3157142,494,25.18,17631
Pakistan,Maize,2001,3157142,494,23.62,17631
Pakistan,Maize,2001,3157142,494,27.7,17631
Pakistan,Maize,2001,3157142,494,23.62,17631
Pakistan,Maize,2001,3157142,494,27.28,17631
Pakistan,Maize,2001,3157142,494,25.18,17631
Pakistan,Maize,2001,3157142,494,26.5,17631
Pakistan,Maize,2001,3157142,494,19.79,17631
Pakistan,Maize,2001,3157142,494,23.62,17631
Pakistan,Potatoes,2001,2578948,494,25.18,164180
Pakistan,Potatoes,2001,2578948,494,23.62,164180
Pakistan,Potatoes,2001,2578948,494,27.7,164180
Pakistan,Potatoes,2001,2578948,494,23.62,164180
Pakistan,Potatoes,2001,2578948,494,27.28,164180
Pakistan,Potatoes,2001,2578948,494,25.18,164180
Pakistan,Potatoes,2001,2578948,494,26.5,164180
Pakistan,Potatoes,2001,2578948,494,19.79,164180
Pakistan,Potatoes,2001,2578948,494,23.62,164180
Pakistan,"Rice, paddy",2001,4578957,494,25.18,27542
Pakistan,"Rice, paddy",2001,4578957,494,23.62,27542
Pakistan,"Rice, paddy",2001,4578957,494,27.7,27542
Pakistan,"Rice, paddy",2001,4578957,494,23.62,27542
Pakistan,"Rice, paddy",2001,4578957,494,27.28,27542
Pakistan,"Rice, paddy",2001,4578957,494,25.18,27542
Pakistan,"Rice, paddy",2001,4578957,494,26.5,27542
Pakistan,"Rice, paddy",2001,4578957,494,19.79,27542
Pakistan,"Rice, paddy",2001,4578957,494,23.62,27542
Pakistan,Sorghum,2001,3257894,494,25.18,6197
Pakistan,Sorghum,2001,3257894,494,23.62,6197
Pakistan,Sorghum,2001,3257894,494,27.7,6197
Pakistan,Sorghum,2001,3257894,494,23.62,6197
Pakistan,Sorghum,2001,3257894,494,27.28,6197
Pakistan,Sorghum,2001,3257894,494,25.18,6197
Pakistan,Sorghum,2001,3257894,494,26.5,6197
Pakistan,Sorghum,2001,3257894,494,19.79,6197
Pakistan,Sorghum,2001,3257894,494,23.62,6197
Pakistan,Soybeans,2001,2357894,494,25.18,11134
Pakistan,Soybeans,2001,2357894,494,23.62,11134
Pakistan,Soybeans,2001,2357894,494,27.7,11134
Pakistan,Soybeans,2001,2357894,494,23.62,11134
Pakistan,Soybeans,2001,2357894,494,27.28,11134
Pakistan,Soybeans,2001,2357894,494,25.18,11134
Pakistan,Soybeans,2001,2357894,494,26.5,11134
Pakistan,Soybeans,2001,2357894,494,19.79,11134
Pakistan,Soybeans,2001,2357894,494,23.62,11134
Pakistan,Sweet potatoes,2001,1528789,494,25.18,104168
Pakistan,Sweet potatoes,2001,1528789,494,23.62,104168
Pakistan,Sweet potatoes,2001,1528789,494,27.7,104168
Pakistan,Sweet potatoes,2001,1528789,494,23.62,104168
Pakistan,Sweet potatoes,2001,1528789,494,27.28,104168
Pakistan,Sweet potatoes,2001,1528789,494,25.18,104168
Pakistan,Sweet potatoes,2001,1528789,494,26.5,104168
Pakistan,Sweet potatoes,2001,1528789,494,19.79,104168
Pakistan,Sweet potatoes,2001,1528789,494,23.62,104168
Pakistan,Wheat,2001,2578945,494,25.18,23254
Pakistan,Wheat,2001,2578945,494,23.62,23254
Pakistan,Wheat,2001,2578945,494,27.7,23254
Pakistan,Wheat,2001,2578945,494,23.62,23254
Pakistan,Wheat,2001,2578945,494,27.28,23254
Pakistan,Wheat,2001,2578945,494,25.18,23254
Pakistan,Wheat,2001,2578945,494,26.5,23254
Pakistan,Wheat,2001,2578945,494,19.79,23254
Pakistan,Wheat,2001,2578945,494,23.62,23254
Pakistan,Maize,2002,3157142,494,25.61,18448
Pakistan,Maize,2002,3157142,494,23.83,18448
Pakistan,Maize,2002,3157142,494,27.88,18448
Pakistan,Maize,2002,3157142,494,23.83,18448
Pakistan,Maize,2002,3157142,494,27.2,18448
Pakistan,Maize,2002,3157142,494,25.61,18448
Pakistan,Maize,2002,3157142,494,27,18448
Pakistan,Maize,2002,3157142,494,19.7,18448
Pakistan,Maize,2002,3157142,494,23.83,18448
Pakistan,Potatoes,2002,2578948,494,25.61,164486
Pakistan,Potatoes,2002,2578948,494,23.83,164486
Pakistan,Potatoes,2002,2578948,494,27.88,164486
Pakistan,Potatoes,2002,2578948,494,23.83,164486
Pakistan,Potatoes,2002,2578948,494,27.2,164486
Pakistan,Potatoes,2002,2578948,494,25.61,164486
Pakistan,Potatoes,2002,2578948,494,27,164486
Pakistan,Potatoes,2002,2578948,494,19.7,164486
Pakistan,Potatoes,2002,2578948,494,23.83,164486
Pakistan,"Rice, paddy",2002,4578957,494,25.61,30192
Pakistan,"Rice, paddy",2002,4578957,494,23.83,30192
Pakistan,"Rice, paddy",2002,4578957,494,27.88,30192
Pakistan,"Rice, paddy",2002,4578957,494,23.83,30192
Pakistan,"Rice, paddy",2002,4578957,494,27.2,30192
Pakistan,"Rice, paddy",2002,4578957,494,25.61,30192
Pakistan,"Rice, paddy",2002,4578957,494,27,30192
Pakistan,"Rice, paddy",2002,4578957,494,19.7,30192
Pakistan,"Rice, paddy",2002,4578957,494,23.83,30192
Pakistan,Sorghum,2002,3257894,494,25.61,5989
Pakistan,Sorghum,2002,3257894,494,23.83,5989
Pakistan,Sorghum,2002,3257894,494,27.88,5989
